txn_id,posted_at,account_id,currency,amount_minor,type,ref_txn_id,status
T38404_15,2026-03-12T21:13:57Z,A63E,GBP,5543,ADJUSTMENT,,POSTED
T18783_9,2026-03-31T08:53:44Z,A44F,USD,780,PAYMENT,,POSTED
T50789_28,2026-03-18T09:24:11Z,A44F,USD,3090,CHARGE,,POSTED
T90265_16,2026-03-13T11:54:27Z,A38C,EUR,-23660,REFUND,,POSTED
T40490_33,2026-03-11T05:15:32Z,A38C,EUR,8350,PAYMENT,,POSTED
R56728_T82947_3,2026-03-29T22:54:54Z,A55D,GBP,3045,REVERSAL,T82947_3,POSTED
T64596_39,2026-03-30T23:15:46Z,A63E,EUR,-17130,PAYMENT,,POSTED
T71737_31,2026-03-26T09:22:16Z,A44F,JPY,22474,CHARGE,,POSTED
R46378_MISSING,2026-03-27T18:00:00Z,A63E,GBP,2278,REVERSAL,T_MISSING_140,POSTED
R42166_T54173_22,2026-03-21T18:54:53Z,A38C,EUR,2359,REVERSAL,T54173_22,POSTED
T51868_32,2026-03-28T12:47:04Z,A38C,JPY,-19975,PAYMENT,,POSTED
T90021_21,2026-04-01T08:15:00Z,A38C,GBP,-20250,PAYMENT,,POSTED
T67146_41,2026-04-04T10:38:06Z,A38C,USD,-6090,REFUND,,POSTED
R82884_T91905_11,2026-03-12T13:14:01Z,A38C,EUR,3806,REVERSAL,T91905_11,POSTED
T40262_19,2026-03-19T05:53:47Z,A38C,USD,-6140,CHARGE,,VOID
T54173_22,2026-03-12T13:07:47Z,A87B,USD,5710,ADJUSTMENT,,POSTED
T60528_27,2026-04-01T20:28:47Z,A22A,USD,-21930,ADJUSTMENT,,POSTED
R92972_T51868_32,2026-03-21T16:23:00Z,A44F,GBP,3347,REVERSAL,T51868_32,POSTED
T82947_3,2026-04-01T06:48:32Z,A55D,GBP,23220,PAYMENT,,POSTED
T34311_14,2026-03-14T14:36:42Z,A38C,USD,5730,PAYMENT,,POSTED
T67147_12,2026-03-17T18:46:37Z,A87B,JPY,9617,ADJUSTMENT,,POSTED
T20070_20,2026-03-20T06:55:33Z,A63E,GBP,3590,PAYMENT,,POSTED
T90265_16,2026-03-14T00:06:27Z,A38C,EUR,-23065,REFUND,,POSTED
T90767_8,2026-03-16T07:19:05Z,A55D,EUR,-14080,ADJUSTMENT,,POSTED
T29853_24,2026-03-14T13:24:38Z,A87B,GBP,-17670,CHARGE,,POSTED
T23808_6,2026-03-28T06:15:08Z,A87B,GBP,-3220,CHARGE,,POSTED
T43511_5,2026-03-25T11:01:06Z,A63E,EUR,-9390,ADJUSTMENT,,POSTED
T59459_29,2026-03-14T16:20:13Z,A22A,GBP,-130,ADJUSTMENT,,POSTED
T84232_13,2026-04-04T10:48:50Z,A87B,USD,-21560,CHARGE,,POSTED
