txn_id,posted_at,account_id,currency,amount_minor,type,ref_txn_id,status
R33257_MISSING,2026-03-09T21:00:00Z,A90F,USD,-3886,REVERSAL,T_MISSING_239,POSTED
T40956_10,2026-03-31T22:04:31Z,A80G,GBP,-18970,ADJUSTMENT,,POSTED
T61346_5,2026-03-12T23:26:07Z,A49C,GBP,14650,PAYMENT,,POSTED
T97605_20,2026-03-23T00:10:23Z,A49C,EUR,-15790,PAYMENT,,POSTED
R79031_T37854_32_DUP,2026-03-27T14:32:48Z,A60A,EUR,-859,REVERSAL,T37854_32,POSTED
T72764_21,2026-03-16T09:37:13Z,A80G,EUR,-2290,CHARGE,,POSTED
R73698_T67208_38_DUP,2026-03-14T04:36:49Z,A80G,GBP,3472,REVERSAL,T67208_38,POSTED
T61346_5,2026-03-10T23:37:07Z,A49C,GBP,16687,PAYMENT,,POSTED
T67208_38,2026-04-02T13:30:07Z,A80G,EUR,-14881,CHARGE,,POSTED
T40330_26,2026-03-21T08:16:29Z,A60A,JPY,5249,PAYMENT,,POSTED
T64033_3,2026-03-11T09:50:24Z,A80G,JPY,8494,CHARGE,,POSTED
T14100_9,2026-03-21T16:27:23Z,A90F,GBP,22810,REFUND,,POSTED
T71972_17,2026-03-20T11:49:24Z,A23E,USD,21010,PAYMENT,,POSTED
T44464_33,2026-03-26T19:56:39Z,A49C,EUR,18360,PAYMENT,,POSTED
T37861_13,2026-03-13T16:33:36Z,A60A,JPY,-16909,PAYMENT,,POSTED
T26528_0,2026-03-11T20:00:49Z,A80G,EUR,2940,ADJUSTMENT,,POSTED
R10165_T67208_38,2026-03-13T14:36:49Z,A19D,EUR,-2350,REVERSAL,T67208_38,POSTED
T87170_11,2026-03-11T03:17:54Z,A49C,EUR,-16620,ADJUSTMENT,,POSTED
T37963_35,2026-03-23T02:23:52Z,A24B,USD,8830,CHARGE,,POSTED
T56265_8,2026-03-18T00:08:12Z,A80G,JPY,12576,REFUND,,POSTED
R60053_T80100_24_DUP,2026-03-16T17:33:26Z,A60A,GBP,-4554,REVERSAL,T80100_24,POSTED
T99731_12,2026-03-27T09:12:11Z,A90F,EUR,-3440,PAYMENT,,POSTED
R38911_T46629_25_DUP,2026-03-31T14:14:44Z,A49C,GBP,-4273,REVERSAL,T46629_25,POSTED
T21339_2,2026-03-23T18:12:02Z,A24B,JPY,21714,PAYMENT,,POSTED
T29172_15,2026-03-23T01:39:22Z,A60A,JPY,-9427,ADJUSTMENT,,POSTED
T48059_27,2026-03-24T01:43:10Z,A19D,USD,23910,REFUND,,POSTED
T67208_38,2026-04-01T01:06:07Z,A80G,EUR,-17460,CHARGE,,POSTED
T86297_37,2026-03-24T19:23:48Z,A49C,EUR,-15160,CHARGE,,POSTED
T44464_33,2026-03-25T19:56:39Z,A49C,EUR,22023,PAYMENT,,VOID
