txn_id,posted_at,account_id,currency,amount_minor,type,ref_txn_id,status
R96731_MISSING,2026-01-08T16:00:00Z,A49C,GBP,3392,REVERSAL,T_MISSING_55,POSTED
T14518_21,2026-01-08T17:40:43Z,A13B,EUR,-12050,CHARGE,,POSTED
T19210_5,2026-01-24T16:53:08Z,A13B,GBP,2940,CHARGE,,POSTED
T97556_0,2026-01-28T07:01:12Z,A63E,USD,-12370,ADJUSTMENT,,POSTED
T33094_13,2026-01-12T02:05:24Z,A63E,JPY,-18665,PAYMENT,,POSTED
T97556_0,2026-01-28T19:01:12Z,A63E,USD,-14227,ADJUSTMENT,,POSTED
T18396_25,2026-01-19T14:30:11Z,A72D,EUR,15410,REFUND,,POSTED
T59760_6,2026-01-10T02:29:38Z,A72D,GBP,-580,PAYMENT,,POSTED
T99641_36,2026-01-26T10:16:32Z,A49C,GBP,15830,ADJUSTMENT,,POSTED
T66205_8,2026-01-11T15:23:47Z,A13B,JPY,21657,REFUND,,POSTED
T19765_1,2026-01-17T02:45:35Z,A63E,JPY,13472,CHARGE,,VOID
R59144_T76187_2_DUP,2026-01-06T09:09:20Z,A13B,EUR,-4764,REVERSAL,T76187_2,POSTED
T92821_33,2026-01-13T01:12:01Z,A65A,GBP,12686,PAYMENT,,VOID
T35869_22,2026-01-09T21:55:13Z,A63E,USD,-19980,REFUND,,POSTED
T24825_19,2026-01-16T15:47:12Z,A13B,JPY,19579,CHARGE,,POSTED
R84244_T12042_28,2026-01-23T11:21:47Z,A49C,EUR,-3389,REVERSAL,T12042_28,POSTED
T18205_20,2026-01-28T12:58:11Z,A49C,JPY,20817,CHARGE,,POSTED
T57869_26,2026-01-21T13:20:57Z,A49C,GBP,16930,ADJUSTMENT,,POSTED
T92794_23,2026-01-29T00:15:08Z,A72D,GBP,-22910,PAYMENT,,POSTED
T33224_16,2026-01-12T01:20:24Z,A49C,JPY,2642,ADJUSTMENT,,POSTED
T75627_29,2026-01-08T13:56:34Z,A13B,JPY,-23113,ADJUSTMENT,,POSTED
T68119_11,2026-01-08T09:03:02Z,A65A,GBP,4228,ADJUSTMENT,,POSTED
R10988_T58817_37,2026-01-19T16:13:38Z,A49C,EUR,-2443,REVERSAL,T58817_37,POSTED
T59356_30,2026-01-29T04:28:37Z,A72D,EUR,-4350,ADJUSTMENT,,POSTED
R19119_T18396_25,2026-01-29T22:22:48Z,A13B,GBP,1030,REVERSAL,T18396_25,POSTED
R41415_T68119_11,2026-01-20T13:41:38Z,A49C,USD,3004,REVERSAL,T68119_11,POSTED
T88399_27,2026-01-21T10:10:42Z,A49C,GBP,-15655,PAYMENT,,POSTED
R45991_T59760_6,2026-01-20T15:44:47Z,A13B,JPY,1701,REVERSAL,T59760_6,POSTED
T44532_17,2026-01-22T16:38:15Z,A49C,USD,-4240,CHARGE,,POSTED
T71703_10,2026-01-15T11:27:18Z,A72D,USD,-19080,CHARGE,,POSTED
R58823_T55036_24,2026-01-12T17:08:09Z,A63E,USD,-1625,REVERSAL,T55036_24,POSTED
T75627_29,2026-01-06T14:21:34Z,A13B,JPY,-18960,ADJUSTMENT,,POSTED
T77651_15,2026-01-15T06:00:14Z,A63E,GBP,-3420,CHARGE,,POSTED
T76187_2,2026-01-25T05:26:44Z,A49C,USD,-10590,CHARGE,,POSTED
T52058_32,2026-01-16T19:11:17Z,A49C,USD,20630,CHARGE,,POSTED
T68119_11,2026-01-10T08:55:02Z,A65A,GBP,630,ADJUSTMENT,,POSTED
R58796_T76187_2,2026-01-06T06:09:20Z,A65A,GBP,3555,REVERSAL,T76187_2,POSTED
T92742_18,2026-01-09T06:04:55Z,A13B,USD,9810,CHARGE,,POSTED
T44600_12,2026-01-06T11:05:27Z,A65A,EUR,-550,ADJUSTMENT,,POSTED
T53388_41,2026-01-23T01:28:21Z,A65A,USD,-1410,PAYMENT,,POSTED
T95781_9,2026-01-27T17:39:13Z,A63E,GBP,13700,REFUND,,POSTED
T92742_18,2026-01-09T03:20:55Z,A13B,USD,14801,CHARGE,,POSTED
